AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,eyeDetection
4304.977602187246,4004.522184074908,4259.579047100648,4122.868483681483,4343.683887393303,4602.930908100573,4082.4227725131086,4618.081132730872,4200.813294563992,4229.667211833798,4213.559174257792,4281.96713678285,4618.360108209195,4360.874004404668,0.0
4306.10762025328,4004.9739169004706,4261.79695663246,4122.883251442826,4343.451346219618,4602.8763614784675,4083.9832345513278,4619.233476417364,4202.493199153211,4231.1262215646775,4214.999204515245,4283.935482418025,4620.213618893845,4362.79937830187,0.0
4306.85342307583,4005.1775022647053,4263.600319211888,4122.7779076412335,4343.264710092823,4602.918376441113,4085.527106360073,4620.556768621749,4204.196835383298,4232.437434583204,4216.2644494050855,4285.620146021026,4621.864546993874,4364.471426396679,0.0
4307.071063644828,4005.0839671097265,4264.811937752307,4122.484648076072,4343.096470305486,4603.036387766419,4086.9154885210382,4621.901847178163,4205.751484923812,4233.457584981917,4217.218752528377,4286.88272053027,4623.107699466617,4365.704184451008,0.0
4306.684070259644,4004.6811490927444,4265.337449621028,4121.967480453169,4342.9138503998,4603.203044948368,4088.027595087814,4623.12554430953,4207.014901311639,4234.082195022161,4217.768261983487,4287.64495762226,4623.791788695075,4366.374695595808,0.0
4305.695695595328,4003.999664716734,4265.168372155347,4121.226768954861,4342.684555918773,4603.387388813834,4088.772614255046,4624.105308235158,4207.888546817928,4234.256205437704,4217.87023304349,4287.892481465801,4623.835825769848,4366.436122577949,0.0
4304.190770088853,4003.113453669044,4264.37364646398,4120.298855204593,4342.3817532327885,4603.557861896289,4089.0977204158035,4624.750406893878,4208.324312949567,4233.977629427162,4217.53436422878,4287.66975196608,4623.235892466615,4365.920381366124,0.0
4302.326441686675,4002.1339042179643,4263.081561995526,4119.250602071223,4341.98750923562,4603.684838033571,4088.991489402777,4625.008791581014,4208.32441787534,4233.2941632216925,4216.817083724257,4287.067675325004,4622.061892994215,4364.9301983835685,0.0
4300.312509687932,4001.197390030921,4261.455192889672,4118.169365935415,4341.494279305007,4603.742516740571,4088.4825784275304,4624.869318422658,4207.935164359134,4232.293708322185,4215.810215413165,4286.206239473086,4620.44525522248,4363.621881410974,0.0
4298.3834696859485,4000.447045098154,4259.66522350032,4117.14954505393,4340.904431137202,4603.710185860137,4087.63412291014,4624.359604056317,4207.236057590086,4231.090576650229,4214.626159085873,4285.215103754747,4618.5596910638205,4362.181272690125,0.0
4296.765602862282,4000.010641423952,4257.864193682365,4116.277392588665,4340.228156338364,4603.572975149984,4086.534794282127,4623.540251605302,4206.326302502875,4229.809635821957,4213.382021650051,4284.215129335694,4616.597884275533,4360.796179640786,0.0
4295.643306483218,3999.977359314212,4256.16575678319,4115.616144837898,4339.480384049973,4603.322279251377,4085.287794769173,4622.496476298221,4205.310859297938,4228.570746501594,4212.185017816577,4283.303419398488,4614.747272537815,4359.628968233614,0.0
4295.129249765391,4000.3768922927275,4254.631608367414,4115.193637059859,4338.677432183236,4602.9560136633945,4083.999202658711,4621.328273185165,4204.288033600388,4227.475558626742,4211.120979934255,4282.543647819915,4613.167932801498,4358.792933874818,0.0
4295.242776872453,4001.164564595961,4253.267478759485,4114.994425516296,4337.834104538693,4602.478792923529,4082.767020743246,4620.140220178627,4203.340075856797,4226.598146352536,4210.24709907934,4281.962453301957,4611.975041843664,4358.335570233836,0.0
4295.900251589912,4002.215855168897,4252.028198015246,4114.958001050463,4336.961787859965,4601.902012119571,4081.6720474072563,4619.031839278203,4202.527572739145,4225.980199309813,4209.58921835482,4281.551652179793,4611.227596329226,4358.231017827906,0.0
4296.91979181769,4003.3328745816,4250.830554147821,4114.9839964619805,4336.067863985235,4601.243705490562,4080.7713347178783,4618.089200514348,4201.887666822384,4225.630698226149,4209.143269973664,4281.275157304623,4610.924188074805,4358.382897978178,0.0
4298.041180311809,4004.263962345428,4249.571658859584,4114.944419233186,4335.156479944912,4600.527983851226,4080.094587153625,4617.378200544921,4201.435475766787,4225.529326732425,4208.8799143914885,4281.078918977848,4611.005780301784,4358.63754002584,0.0
4298.959817258708,4004.7357772552027,4248.149932841308,4114.701972584644,4334.2304619542665,4599.783842785039,4079.643458833332,4616.939725726617,4201.167612442287,4225.632416399555,4208.751173267953,4280.901995874903,4611.364724486232,4358.806403481442,0.0
4299.371599696636,4004.4952397105835,4246.485670804659,4114.132571878989,4333.293955932156,4599.043198788248,4079.3933888152446,4616.786747695033,4201.066506376944,4225.8800475163,4208.697856122367,4280.687011612477,4611.858751920398,4358.695385945515,0.0
4299.023802628448,4003.356717440212,4244.538414090812,4113.149342138874,4332.355251029844,4598.338145965254,4079.2974164920593,4616.903310373343,4201.104317308558,4226.203036774766,4208.656812689569,4280.388679185558,4612.328377565175,4358.13778612878,0.0
4297.765640137856,4001.2482309925726,4242.318954438871,4111.724818328524,4331.429202948676,4597.6976089157215,4079.2913584167463,4617.245346005341,4201.24558301994,4226.528885620026,4208.567407172425,4279.979656357053,4612.616036430355,4357.027044820916,0.0
4295.591434186389,3998.2495017259876,4239.894590098511,4109.907872294916,4330.538718482689,4597.143761314154,4079.2997901842023,4617.743284279884,4201.4482778753945,4226.786250074438,4208.376997485506,4279.4535884558045,4612.585284466176,4355.345092979659,0.0
4292.66940454451,3994.6146364361853,4237.387123127404,4107.83213931865,4329.714882051064,4596.688739852117,4079.2424216329823,4618.306461206384,4201.663561956652,4226.908012238553,4208.045511120688,4278.825674146669,4612.138485626559,4353.182260774052,0.0
4289.350129206177,3990.7733059981706,4234.963911790668,4105.713448321749,4328.995484548637,4596.3322660707545,4079.040622289357,4618.829354563648,4201.835042309334,4226.833470737959,4207.549368092331,4278.131369365369,4611.231537841288,4350.745287465216,0.0
4286.150713558295,3987.306453835171,4232.822996041935,4103.834947982735,4328.421936657258,4596.060760727996,4078.6239841860233,4619.199631778003,4201.898720882277,4226.510424860716,4206.884982186555,4277.4238964704855,4609.8843497227535,4348.3510250671825,0.0
4283.713515374944,3984.895711710692,4231.173856048621,4102.5201710955835,4328.034791052709,4595.848381893653,4077.936850005983,4619.307864125553,4201.78486984184,4225.897942530858,4206.071892438008,4276.771079792893,4608.185976776962,4346.40490113451,0.0
4282.741623997605,3984.249470424859,4230.215732728039,4102.096024648176,4327.868334483992,4595.660148549987,4076.944661010036,4619.0585275476415,4201.422806194387,4224.970360697607,4205.155295600802,4276.251761624034,4606.29358643832,4345.364985344386,0.0
4283.916779843791,3986.01245741316,4230.115641306093,4102.849405819936,4327.944911081327,4595.456961803837,4075.6398021746177,4618.3815929315,4200.748952984445,4223.722607088399,4204.207452273713,4275.951765536464,4604.424774909609,4345.694411852458,0.0
4287.808552304948,3990.6691156385396,4230.988253251927,4104.982561317463,4328.26977015684,4595.201964099501,4074.0463893599676,4617.243658073619,4199.717764741746,4222.176344909801,4203.327217855416,4275.95916688001,4602.843225162995,4347.806711102153,0.0
4294.785857856004,3998.4534456400715,4232.879711964354,4108.573168289898,4328.827265641546,4594.8673546693135,4072.2232318112656,4615.657269133096,4198.314213849989,4220.385856450637,4202.636887498285,4276.358577964916,4601.838272311307,4352.010038931484,0.0
4304.94284581275,4009.278739033785,4235.757179162056,4113.545206590014,4329.579149703079,4594.440578342489,4070.2641004074458,4613.686915554526,4196.565773101122,4218.442144156694,4202.2756961202385,4277.224289375668,4601.699598275822,4358.457105538573,0.0
4318.05050386384,4022.699461913679,4239.505476272073,4119.655895203974,4330.465495169916,4593.9287805304275,4068.2945126513146,4611.45024663663,4194.551379042344,4216.473572804759,4202.389692993628,4278.612410105102,4602.688949808258,4367.107604669578,0.0
4333.542955362305,4037.9143812758844,4243.931591503854,4126.50229082511,4331.408465580815,4593.3605996427295,4066.4645481315365,4609.113405756411,4192.40486970246,4214.641594275688,4203.1182797449865,4280.552552222376,4605.011374453798,4377.709023518212,0.0
4350.543513000386,4053.815130799152,4248.777092488608,4133.548751138384,4332.318764697931,4592.784736293555,4064.9377189837282,4606.8800122459315,4190.310927358211,4213.130706902533,4204.5783783147135,4283.040012568235,4608.788895860438,4389.799903354116,0.0
4367.930559506541,4069.078366072447,4253.737668206423,4140.173645228126,4333.104193512792,4592.265243111996,4063.876567457344,4604.9741792885425,4188.4925857791295,4212.132738821231,4206.847862819831,4286.029705178334,4614.039702899791,4402.737087034127,0.0
4384.437903611093,4082.2933000143994,4258.4882029663395,4145.7308474606325,4333.679385967289,4591.874034010418,4063.426328935274,4603.618916024939,4187.190736978868,4211.826660597187,4209.950409848176,4289.433197057327,4620.665726861033,4415.745528390778,0.0
4398.779195408969,4092.1107100350573,4262.711061025429,4149.619122257187,4333.975546911366,4591.681615030129,4063.6985422900243,4603.012157538138,4186.63756142619,4212.356216819533,4213.844165448726,4293.120034434468,4628.450886536827,4427.9862398852965,0.0
4409.782073664279,4097.395424337803,4266.1247407736155,4151.350909427536,4333.948925658145,4591.7473920872135,4064.756777393187,4603.3033194328245,4187.027126967067,4213.808486734999,4218.416496624902,4296.924104994824,4637.071304394405,4438.635347713938,0.0
4416.515627281437,4097.362594360486,4268.50983709893,4150.6115636532,4333.586850623944,4592.111040720348,4066.6065896989653,4604.573530842723,4188.4872817924415,4216.196833293545,4223.486549516184,4300.655109034746,4646.117511513672,4446.965409577176,0.0
4418.394905597789,4091.6791764791774,4269.729392232303,4147.300932321259,4332.910420217233,4592.7862970044025,4069.1913772318253,4606.822467303398,4191.057196989092,4219.451445001064,4228.816407334983,4304.114407000214,4655.1271986492375,4452.419437854522,0.0
4415.248694591577,4080.515974101719,4269.741234145998,4141.55121642927,4331.97335788287,4593.758163575654,4072.395055306638,4609.963975028562,4194.674398563934,4223.419793480852,4234.130437371254,4307.1137082759815,4663.625619715533,4454.668619414119,0.0
4407.341307811967,4064.541859695784,4268.60075680285,4133.71808880674,4330.857036150673,4594.983982848084,4076.05149820393,4613.831537886285,4199.173910962541,4227.877926627816,4239.141114094321,4309.494416714498,4671.16952479022,4453.6465093459055,0.0
4395.345102360682,4044.8595213036356,4266.4536929069245,4124.345611690645,4329.662182316607,4596.398207759125,4079.9596921253274,4618.193260074807,4204.300396133708,4232.551814524475,4243.578423051978,4311.145088821792,4677.389702561968,4449.555287886056,0.0
4380.2669542771355,4022.8900979526643,4263.519628155095,4114.109067821133,4328.498221560926,4597.920110808169,4083.902682183431,4622.774649582276,4209.732204332744,4237.146264293419,4247.219111620517,4312.014485769874,4682.027018108347,4442.843133500186,1.0
4363.338038175255,4000.221137183369,4260.068142941079,4103.742846873804,4327.471526941618,4599.4632202939865,4087.667837643754,4627.286331574199,4215.114398914542,4241.377543896367,4249.911743237611,4312.118141989998,4684.957336610353,4434.155398030029,1.0
4345.8810316689605,3978.4373136850572,4256.390380796501,4093.962542828444,4326.673985783807,4600.945037272495,4091.065808189601,4631.453103268334,4220.096407216682,4245.005081551079,4251.593837746992,4311.537188001786,4686.201919016688,4424.2655558838105,1.0
4329.171596680847,3958.9555118264107,4252.769398410417,4085.3911101073754,4326.173241915965,4602.295604900813,4093.9458259634926,4635.040590770433,4224.369233240458,4247.85760900299,4252.298339410123,4310.4092388592335,4685.921637736673,4413.994371155469,1.0
4314.311299764813,3942.8848894530747,4249.452766862065,4078.4982045671777,4326.005745337773,4603.463762319311,4096.205666251943,4637.876206250302,4227.697265632901,4249.849919182861,4252.1481254010305,4308.912323666638,4684.395458494777,4404.127040890651,1.0
4302.12703537792,3930.92861870078,4246.630550391573,4073.559836089717,4326.173373140655,4604.420361772517,4097.795484797648,4639.86204281829,4229.940595239791,4250.987881663959,4251.33902712128,4307.243892702562,4681.985763058355,4395.338063683924,1.0
4293.107900382688,3923.337824470814,4244.421038757799,4070.642518881607,4326.64393381409,4605.158271114339,4098.715728065727,4640.978605584974,4231.065247407344,4251.36124057142,4250.11359414706,4305.5977138737635,4679.094916162097,4388.132284699901,1.0
4287.385023308183,3919.920829366165,4242.865562474759,4069.6126954537335,4327.3553956112555,4605.689520695422,4099.010182437694,4641.2796296087345,4231.14055982693,4251.12566721288,4248.729282426293,4304.141821337839,4676.118711282396,4382.808203650665,1.0
4284.753936512201,3920.103327175421,4241.932528046354,4070.1688526693865,4328.223250402941,4606.04038689234,4098.755836711337,4640.879444390928,4230.3247771172055,4250.477200974237,4247.425635281909,4303.000539138796,4673.402754535118,4379.44656992631,1.0
4284.7335740367935,3923.0286511535915,4241.529640076785,4071.8909273199038,4329.150088340472,4606.245462214903,4098.05148627241,4639.935219417602,4228.841487510724,4249.6232938362355,4246.395183608808,4302.242988764055,4671.207382276705,4377.923980678467,1.0
4286.651645303451,3927.682752821843,4241.522287164468,4074.299685956748,4330.036249483189,4606.341809477881,4097.00688906145,4638.626852825764,4226.950567580205,4248.754999240809,4245.762183952527,4301.879500369561,4669.685419326383,4377.948106178025,1.0
4289.743510167734,3933.02638439672,4241.7553859239115,4076.9179689720313,4330.790350491015,4606.364142120266,4095.7338496384573,4637.137224904774,4224.9177094099905,4248.024385403486,4245.572039768849,4301.866145616802,4668.875170443077,4379.1086982557235,1.0
4293.251008442828,3938.1174025813048,4242.075682000765,4079.3260418645577,4331.338552967595,4606.34165918765,4094.3399728787335,4635.635095515114,4222.986381837324,4247.530124792662,4245.792530517673,4302.1163930404755,4668.708799892177,4380.936986646627,1.0
4296.508917019143,3942.208817386558,4242.351622098621,4081.2046586442684,4331.631625346866,4606.296763257092,4092.9251384282647,4634.262208488476,4221.355329903607,4247.312652306432,4246.3261020859145,4302.517852101629,4669.034046170076,4382.965583485406,1.0
4299.009491086317,3944.812622206439,4242.488403587755,4082.3615429167817,4331.649122624741,4606.2454858311385,4091.5801456789845,4633.125335706746,4220.163624736072,4247.358598923289,4247.030770531579,4302.951383072448,4669.64538614534,4384.781590449437,1.0
